text,author_id,conversation_id,id,created_at,public_metrics,in_reply_to_user_id
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1219483404594532352,1484399482926161922,1484399482926161922,2022-01-21T05:36:30.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1281334940504907777,1484399408393429002,1484399408393429002,2022-01-21T05:36:12.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1475763715203117058,1484399217888141312,1484399217888141312,2022-01-21T05:35:27.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"gente a jade BBB JADE NO BBB o viny jade picona #JadePicon #BBB chega Naiara o scooby lynn o Lucas carrd twitter caiu Flamengo ELI NO BBB my name netflix Han so hee big brother brasil #BBBB22 edit Tadinha da Jade yoon jiwoo
https://t.co/GxZUCUwoc9",1325601447518621697,1484398865344348160,1484398865344348160,2022-01-21T05:34:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,746727651688194048,1484398787019825153,1484398787019825153,2022-01-21T05:33:44.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1005950472874872832,1484398712961093632,1484398712961093632,2022-01-21T05:33:26.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1118284760214908929,1484398657462063111,1484398657462063111,2022-01-21T05:33:13.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1272736553916420096,1484398528222969856,1484398528222969856,2022-01-21T05:32:42.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,334367429,1484398525970583553,1484398525970583553,2022-01-21T05:32:42.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1279409750044794885,1484398050437124097,1484398050437124097,2022-01-21T05:30:48.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1260983425357545478,1484398044191854593,1484398044191854593,2022-01-21T05:30:47.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2711609925,1484397988466376704,1484397988466376704,2022-01-21T05:30:33.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1079581231740792833,1484397907990167554,1484397907990167554,2022-01-21T05:30:14.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,57766206,1484397755397251073,1484397755397251073,2022-01-21T05:29:38.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1437775646923575298,1484397632109916160,1484397632109916160,2022-01-21T05:29:08.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1304167543066767360,1484397628980965376,1484397628980965376,2022-01-21T05:29:08.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,3433190313,1484397616427323393,1484397616427323393,2022-01-21T05:29:05.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,951450475576152064,1484397472046850050,1484397472046850050,2022-01-21T05:28:30.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,2276041384,1484397466908823553,1484397466908823553,2022-01-21T05:28:29.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1046594577006817280,1484397377775616000,1484397377775616000,2022-01-21T05:28:08.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3720311117,1484397245340528640,1484397245340528640,2022-01-21T05:27:36.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1455197997789220875,1484397219172265987,1484397219172265987,2022-01-21T05:27:30.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1001644881973055489,1484397208959172610,1484397208959172610,2022-01-21T05:27:28.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @meizzy_: A produção abrindo a porta pq a Jade Picão não toca na maçaneta 🗣🗣🗣

KKKKKKKKKKK FOFA! 

#jadepicao avisa que é ela linn lina…",1211137650456817664,1484397204043448320,1484397204043448320,2022-01-21T05:27:26.000Z,"{'retweet_count': 901, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1344451434016886784,1484397125169471494,1484397125169471494,2022-01-21T05:27:08.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1267841218609909763,1484397103103234048,1484397103103234048,2022-01-21T05:27:02.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1112200974897217536,1484397071868248065,1484397071868248065,2022-01-21T05:26:55.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
